id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau
208,51.356804,14.229834,0.025373,0.000000,1.000000,44,0.025502,0.000001,0.965296
210,51.172264,14.209076,0.024948,0.000000,1.000000,44,0.025046,0.000001,0.978038
211,50.564976,14.269994,0.019792,0.000000,1.000000,43,0.019918,0.000001,1.270459
213,36.629532,14.274648,0.020589,0.000000,1.000000,29,0.020491,0.000001,1.744470
214,36.636688,14.276501,0.022728,0.000000,1.000000,29,0.022698,0.000001,1.472437
215,37.078720,14.201012,0.024827,0.000000,1.000000,30,0.024838,0.000001,1.354602
216,36.598583,14.267478,0.019110,0.000000,1.000000,29,0.018956,0.000001,2.001376
217,25.629356,14.265164,0.024195,0.000000,1.000000,18,0.024184,0.000002,2.471851
218,25.692661,14.281993,0.021416,0.000000,1.000000,18,0.021489,0.000001,2.442493
219,25.666740,14.275167,0.022175,0.000000,1.000000,18,0.022300,0.000002,2.492708
220,25.686501,14.280150,0.023076,0.000000,1.000000,18,0.023249,0.000001,2.205276
208,52.353073,14.229724,0.025377,0.000000,1.000000,45,0.025502,0.000001,0.950676
210,52.166931,14.208529,0.024952,0.000000,1.000000,45,0.025040,0.000001,0.962314
211,51.560726,14.269740,0.019796,0.000000,1.000000,44,0.019899,0.000001,1.248132
213,37.625240,14.274415,0.020583,0.000000,1.000000,30,0.020479,0.000001,1.694858
214,37.632530,14.276309,0.022726,0.000000,1.000000,30,0.022693,0.000001,1.431505
215,38.074085,14.200652,0.024827,0.000000,1.000000,31,0.024786,0.000001,1.325306
216,37.593513,14.266962,0.019101,0.000000,1.000000,30,0.018987,0.000001,1.933454
217,26.620775,14.263906,0.024194,0.000000,1.000000,19,0.024142,0.000002,2.378400
218,26.686113,14.281105,0.021426,0.000000,1.000000,19,0.021500,0.000001,2.332252
219,26.659504,14.274170,0.022193,0.000000,1.000000,19,0.022282,0.000001,2.395613
220,26.679428,14.279147,0.023100,0.000000,1.000000,19,0.023213,0.000001,2.119995
208,53.348572,14.229406,0.025381,0.000000,1.000000,46,0.025551,0.000001,0.933772
210,53.164524,14.208762,0.024955,0.000000,1.000000,46,0.025062,0.000001,0.949271
211,52.557102,14.269657,0.019800,0.000000,1.000000,45,0.019929,0.000001,1.221282
213,38.620541,14.274024,0.020577,0.000000,1.000000,31,0.020467,0.000001,1.654157
214,38.627945,14.275959,0.022724,0.000000,1.000000,31,0.022703,0.000001,1.396662
215,39.069824,14.200423,0.024825,0.000000,1.000000,32,0.024835,0.000001,1.290424
216,38.588589,14.266491,0.019094,0.000000,1.000000,31,0.018983,0.000001,1.881410
217,27.612698,14.262766,0.024187,0.000000,1.000000,20,0.024195,0.000002,2.300010
218,27.679811,14.280220,0.021436,0.000000,1.000000,20,0.021523,0.000001,2.236079
219,27.652643,14.273239,0.022205,0.000000,1.000000,20,0.022279,0.000001,2.302486
220,27.672771,14.278223,0.023115,0.000000,1.000000,20,0.023320,0.000001,2.021083
208,54.343151,14.228863,0.025387,0.000000,1.000000,47,0.025558,0.000001,0.919980
210,54.160038,14.208448,0.024958,0.000000,1.000000,47,0.025062,0.000001,0.933065
211,53.552906,14.269420,0.019804,0.000000,1.000000,46,0.019924,0.000001,1.199234
213,39.615009,14.273339,0.020570,0.000000,1.000000,32,0.020520,0.000001,1.597833
214,39.623970,14.275820,0.022723,0.000000,1.000000,32,0.022698,0.000001,1.358429
215,40.064892,14.199949,0.024825,0.000000,1.000000,33,0.024846,0.000001,1.257890
216,39.583996,14.266142,0.019088,0.000000,1.000000,32,0.019040,0.000001,1.814136
217,28.605169,14.261804,0.024188,0.000000,1.000000,21,0.024138,0.000002,2.215871
218,28.673742,14.279357,0.021448,0.000000,1.000000,21,0.021549,0.000001,2.138353
219,28.646168,14.272389,0.022214,0.000000,1.000000,21,0.022383,0.000001,2.198611
220,28.666594,14.277462,0.023141,0.000000,1.000000,21,0.023280,0.000001,1.950084
208,55.340401,14.229001,0.025392,0.000000,1.000000,48,0.025585,0.000001,0.905865
210,55.155632,14.208157,0.024961,0.000000,1.000000,48,0.025096,0.000001,0.919174
211,54.550278,14.269591,0.019807,0.000000,1.000000,47,0.019920,0.000001,1.178405
213,40.610298,14.272939,0.020568,0.000000,1.000000,33,0.020519,0.000001,1.558702
214,40.619427,14.275475,0.022722,0.000000,1.000000,33,0.022715,0.000001,1.325248
215,41.059689,14.199382,0.024827,0.000000,1.000000,34,0.024865,0.000001,1.229020
216,40.578983,14.265635,0.019085,0.000000,1.000000,33,0.019040,0.000001,1.766379
217,29.597885,14.260844,0.024182,0.000000,1.000000,22,0.024232,0.000002,2.135699
218,29.668325,14.278729,0.021460,0.000000,1.000000,22,0.021562,0.000001,2.057776
219,29.639786,14.271515,0.022235,0.000000,1.000000,22,0.022443,0.000001,2.110216
220,29.660339,14.276555,0.023158,0.000000,1.000000,22,0.023301,0.000001,1.878774
208,56.336590,14.228876,0.025398,0.000000,1.000000,49,0.025628,0.000001,0.892038
210,56.151886,14.208034,0.024966,0.000000,1.000000,49,0.025122,0.000001,0.903958
211,55.547512,14.269719,0.019811,0.000000,1.000000,48,0.019928,0.000001,1.157767
213,41.605846,14.272628,0.020565,0.000000,1.000000,34,0.020564,0.000001,1.511655
214,41.615086,14.275197,0.022721,0.000000,1.000000,34,0.022715,0.000001,1.292705
215,42.054798,14.198925,0.024829,0.000000,1.000000,35,0.024871,0.000001,1.202443
216,41.575485,14.265645,0.019083,0.000000,1.000000,34,0.019071,0.000001,1.713238
217,30.591038,14.260013,0.024188,0.000000,1.000000,23,0.024284,0.000001,2.054085
218,30.662836,14.278055,0.021471,0.000000,1.000000,23,0.021557,0.000001,1.984283
219,30.633909,14.270814,0.022258,0.000000,1.000000,23,0.022498,0.000001,2.034540
220,30.654688,14.275858,0.023174,0.000000,1.000000,23,0.023282,0.000001,1.819371
211,56.544067,14.269669,0.019814,0.000000,1.000000,49,0.019943,0.000001,1.136805
213,42.601433,14.272326,0.020565,0.000000,1.000000,35,0.020589,0.000001,1.474469
214,42.610756,14.274920,0.022721,0.000000,1.000000,35,0.022761,0.000001,1.261082
215,43.049641,14.198381,0.024831,0.000000,1.000000,36,0.024902,0.000001,1.176367
216,42.570568,14.265175,0.019082,0.000000,1.000000,35,0.019086,0.000001,1.668898
217,31.584465,14.259227,0.024198,0.000000,1.000000,24,0.024383,0.000001,1.989390
218,31.657581,14.277472,0.021480,0.000000,1.000000,24,0.021541,0.000001,1.922165
219,31.628704,14.270360,0.022284,0.000000,1.000000,24,0.022546,0.000001,1.961439
220,31.649565,14.275342,0.023186,0.000000,1.000000,24,0.023281,0.000001,1.762614
213,43.597359,14.272133,0.020566,0.000000,1.000000,36,0.020599,0.000001,1.439501
214,43.606098,14.274536,0.022723,0.000000,1.000000,36,0.022753,0.000001,1.235143
215,44.045353,14.198123,0.024834,0.000000,1.000000,37,0.024868,0.000001,1.156869
216,43.566730,14.265058,0.019082,0.000000,1.000000,36,0.019096,0.000001,1.626704
217,32.578003,14.258453,0.024216,0.000000,1.000000,25,0.024366,0.000001,1.938480
218,32.652401,14.276913,0.021485,0.000000,1.000000,25,0.021551,0.000001,1.858480
219,32.623478,14.269841,0.022312,0.000000,1.000000,25,0.022568,0.000001,1.900365
220,32.644291,14.274753,0.023195,0.000000,1.000000,25,0.023256,0.000001,1.713423
213,44.593853,14.272113,0.020568,0.000000,1.000000,37,0.020593,0.000001,1.409992
214,44.601887,14.274295,0.022724,0.000000,1.000000,37,0.022730,0.000001,1.213363
215,45.041813,14.198094,0.024836,0.000000,1.000000,38,0.024861,0.000001,1.137299
216,44.563007,14.264972,0.019083,0.000000,1.000000,37,0.019097,0.000001,1.589762
217,33.572334,14.257951,0.024231,0.000000,1.000000,26,0.024325,0.000001,1.898428
218,33.647011,14.276260,0.021490,0.000000,1.000000,26,0.021534,0.000001,1.806290
219,33.618603,14.269456,0.022336,0.000000,1.000000,26,0.022525,0.000001,1.855741
220,33.639202,14.274229,0.023200,0.000000,1.000000,26,0.023225,0.000001,1.670542
213,45.589603,14.271860,0.020569,0.000000,1.000000,38,0.020535,0.000001,1.388047
214,45.598198,14.274214,0.022724,0.000000,1.000000,38,0.022696,0.000001,1.193308
215,46.036465,14.197507,0.024837,0.000000,1.000000,39,0.024807,0.000001,1.122380
216,45.558674,14.264692,0.019083,0.000000,1.000000,38,0.019050,0.000001,1.561643
217,34.566746,14.257422,0.024239,0.000000,1.000000,27,0.024283,0.000001,1.859649
218,34.641586,14.275590,0.021494,0.000000,1.000000,27,0.021504,0.000001,1.758387
219,34.613968,14.269137,0.022352,0.000000,1.000000,27,0.022489,0.000001,1.812916
220,34.633820,14.273575,0.023202,0.000000,1.000000,27,0.023232,0.000001,1.625003
213,46.584896,14.271466,0.020567,0.000000,1.000000,39,0.020550,0.000001,1.358386
214,46.593342,14.273773,0.022723,0.000000,1.000000,39,0.022675,0.000001,1.173060
215,47.032681,14.197391,0.024836,0.000000,1.000000,40,0.024853,0.000001,1.099603
216,46.554768,14.264537,0.019082,0.000000,1.000000,39,0.019057,0.000001,1.526759
217,35.561123,14.256836,0.024243,0.000000,1.000000,28,0.024434,0.000001,1.797567
218,35.636402,14.275013,0.021494,0.000000,1.000000,28,0.021522,0.000001,1.706437
219,35.609142,14.268724,0.022363,0.000000,1.000000,28,0.022565,0.000001,1.754187
220,35.629517,14.273352,0.023205,0.000000,1.000000,28,0.023319,0.000001,1.570985
213,47.580597,14.271193,0.020567,0.000000,1.000000,40,0.020593,0.000001,1.324941
214,47.589611,14.273671,0.022721,0.000000,1.000000,40,0.022718,0.000001,1.146519
215,48.027882,14.196976,0.024836,0.000000,1.000000,41,0.024934,0.000001,1.074772
216,47.550743,14.264345,0.019081,0.000000,1.000000,40,0.019105,0.000001,1.485958
217,36.555744,14.256330,0.024259,0.000000,1.000000,29,0.024476,0.000001,1.749231
218,36.631413,14.274511,0.021496,0.000000,1.000000,29,0.021486,0.000001,1.664567
219,36.603966,14.268186,0.022377,0.000000,1.000000,29,0.022700,0.000001,1.691694
220,36.624783,14.272961,0.023213,0.000000,1.000000,29,0.023386,0.000001,1.522586
213,48.576572,14.271004,0.020568,0.000000,1.000000,41,0.020669,0.000001,1.289580
214,48.584515,14.273168,0.022721,0.000000,1.000000,41,0.022798,0.000001,1.117996
215,49.023556,14.196700,0.024840,0.000000,1.000000,42,0.025049,0.000001,1.048171
216,48.547146,14.264272,0.019082,0.000000,1.000000,41,0.019165,0.000001,1.445383
217,37.550346,14.255785,0.024276,0.000000,1.000000,30,0.024653,0.000001,1.688619
218,37.626831,14.274160,0.021496,0.000000,1.000000,30,0.021488,0.000001,1.619398
219,37.598530,14.267587,0.022399,0.000000,1.000000,30,0.022770,0.000001,1.639862
220,37.619690,14.272441,0.023224,0.000000,1.000000,30,0.023522,0.000001,1.467842
221,10.000000,15.000000,0.017516,0.027778,1.000000,0,0.019913,0.001364,38.473011
222,10.000000,15.000000,0.014450,0.027778,1.000000,0,0.020119,0.001314,37.788891
223,10.000000,15.000000,0.017586,0.027778,1.000000,0,0.019835,0.001368,38.679516
224,10.000000,15.000000,0.014473,0.027778,1.000000,0,0.017689,0.760680,55.962513
213,49.571304,14.270462,0.020571,0.000000,1.000000,42,0.020735,0.000001,1.257483
214,49.579758,14.272769,0.022724,0.000000,1.000000,42,0.022858,0.000001,1.093034
215,50.021030,14.196948,0.024848,0.000000,1.000000,43,0.025211,0.000001,1.020316
216,49.542515,14.263908,0.019085,0.000000,1.000000,42,0.019218,0.000001,1.408460
217,38.544914,14.255259,0.024305,0.000000,1.000000,31,0.024685,0.000001,1.649232
218,38.622734,14.273986,0.021495,0.000000,1.000000,31,0.021487,0.000001,1.578813
219,38.593197,14.267052,0.022423,0.000000,1.000000,31,0.022923,0.000001,1.583101
220,38.614624,14.271972,0.023242,0.000000,1.000000,31,0.023681,0.000001,1.415689
221,10.206599,14.807118,0.018908,0.011653,1.000000,1,0.019940,0.000159,24.302870
222,10.206723,14.807070,0.017747,0.011628,1.000000,1,0.019888,0.000164,24.634418
223,10.206569,14.807106,0.018891,0.011656,1.000000,1,0.020050,0.000156,23.900608
224,9.935248,15.314430,0.014499,0.027552,1.000000,1,0.017816,0.000262,33.165745
213,50.566086,14.269946,0.020577,0.000000,1.000000,43,0.020793,0.000001,1.228806
214,50.574165,14.272147,0.022729,0.000000,1.000000,43,0.022938,0.000001,1.068455
215,51.015862,14.196497,0.024861,0.000000,1.000000,44,0.025251,0.000001,1.002965
216,50.539959,14.264132,0.019090,0.000000,1.000000,43,0.019262,0.000001,1.375526
218,39.618851,14.273880,0.021495,0.000000,1.000000,32,0.021542,0.000001,1.533746
219,39.588200,14.266709,0.022453,0.000000,1.000000,32,0.023103,0.000001,1.526640
220,39.609283,14.271473,0.023267,0.000000,1.000000,32,0.023784,0.000001,1.373708
221,10.571148,14.603886,0.019637,0.003414,1.000000,2,0.019781,0.000068,18.260878
222,10.571486,14.603812,0.019260,0.003410,1.000000,2,0.020229,0.000066,17.421097
223,10.571134,14.603871,0.019711,0.003412,1.000000,2,0.019989,0.000066,17.785788
224,10.144909,15.112817,0.016497,0.010958,1.000000,2,0.017849,0.000086,23.849064
213,51.560974,14.269468,0.020584,0.000000,1.000000,44,0.020820,0.000001,1.206636
214,51.571472,14.272338,0.022736,0.000000,1.000000,44,0.022967,0.000001,1.050817
215,52.011620,14.196309,0.024875,0.000000,1.000000,45,0.025322,0.000001,0.985679
216,51.536045,14.263981,0.019096,0.000000,1.000000,44,0.019310,0.000001,1.345352
218,40.614464,14.273593,0.021497,0.000000,1.000000,33,0.021652,0.000001,1.486621
219,40.582333,14.266181,0.022490,0.000000,1.000000,33,0.023202,0.000001,1.486111
220,40.603859,14.270989,0.023295,0.000000,1.000000,33,0.023843,0.000001,1.341352
221,11.147930,14.444998,0.019755,0.000634,1.000000,3,0.019757,0.000039,14.684412
222,11.148465,14.444961,0.020050,0.000632,1.000000,3,0.019983,0.000039,14.370603
223,11.148041,14.444994,0.019937,0.000633,1.000000,3,0.019903,0.000039,14.435995
224,10.515713,14.902412,0.017461,0.003150,1.000000,3,0.017698,0.000047,19.275843
213,52.556419,14.269153,0.020592,0.000000,1.000000,45,0.020839,0.000001,1.185982
214,52.566563,14.271928,0.022743,0.000000,1.000000,45,0.022998,0.000001,1.033509
215,53.009102,14.196606,0.024890,0.000000,1.000000,46,0.025366,0.000001,0.971043
216,52.530903,14.263501,0.019102,0.000000,1.000000,45,0.019347,0.000001,1.317793
218,41.609779,14.273212,0.021505,0.000000,1.000000,34,0.021740,0.000001,1.444970
219,41.576782,14.265822,0.022528,0.000000,1.000000,34,0.023402,0.000001,1.437196
220,41.598068,14.270403,0.023324,0.000000,1.000000,34,0.023967,0.000001,1.304355
221,11.935468,14.360625,0.019757,0.000083,1.000000,4,0.019999,0.000026,11.947118
222,11.936263,14.360664,0.019992,0.000083,1.000000,4,0.019973,0.000026,12.016896
223,11.935842,14.360707,0.019907,0.000083,1.000000,4,0.020119,0.000026,11.804473
224,11.100395,14.740273,0.017656,0.000565,1.000000,4,0.017865,0.000029,15.627069
225,10.000000,15.000000,0.021255,0.027778,1.000000,0,0.019461,0.054464,49.287468
213,53.552223,14.268931,0.020600,0.000000,1.000000,46,0.020849,0.000001,1.169848
214,53.563000,14.271885,0.022751,0.000000,1.000000,46,0.023027,0.000001,1.019431
215,54.002991,14.195958,0.024905,0.000000,1.000000,47,0.025401,0.000001,0.959200
216,53.527233,14.263419,0.019110,0.000000,1.000000,46,0.019368,0.000001,1.296039
218,42.605713,14.273053,0.021516,0.000000,1.000000,35,0.021781,0.000001,1.414403
219,42.570370,14.265366,0.022572,0.000000,1.000000,35,0.023527,0.000001,1.400379
220,42.592861,14.270088,0.023355,0.000000,1.000000,35,0.024016,0.000001,1.278819
221,12.846976,14.326530,0.019936,0.000022,1.000000,5,0.019951,0.000019,10.419417
222,12.847834,14.326600,0.019978,0.000022,1.000000,5,0.019607,0.000019,10.851215
223,12.847545,14.326680,0.020064,0.000022,1.000000,5,0.019949,0.000019,10.447017
224,11.896210,14.656268,0.017840,0.000068,1.000000,5,0.017827,0.000021,13.527246
225,10.063481,14.900395,0.020964,0.023263,1.000000,1,0.019208,0.000349,31.780857
226,10.000000,15.000000,0.020218,0.027778,1.000000,0,0.017737,0.000648,40.060471
213,54.548500,14.268837,0.020607,0.000000,1.000000,47,0.020846,0.000001,1.153190
214,54.557720,14.271394,0.022760,0.000000,1.000000,47,0.023042,0.000001,1.004939
215,54.998573,14.195768,0.024921,0.000000,1.000000,48,0.025407,0.000001,0.948575
216,54.521996,14.262933,0.019118,0.000000,1.000000,47,0.019380,0.000001,1.274033
218,43.601398,14.272819,0.021528,0.000000,1.000000,36,0.021818,0.000001,1.383366
219,43.563717,14.264949,0.022619,0.000000,1.000000,36,0.023544,0.000001,1.377079
220,43.587955,14.269887,0.023386,0.000000,1.000000,36,0.024041,0.000001,1.255583
221,13.794765,14.307924,0.019944,0.000010,1.000000,6,0.019996,0.000014,9.101796
222,13.795300,14.307889,0.019784,0.000010,1.000000,6,0.019444,0.000014,9.682735
223,13.795278,14.308037,0.020003,0.000010,1.000000,6,0.019930,0.000014,9.203784
224,12.814638,14.623795,0.017830,0.000017,1.000000,6,0.017903,0.000015,11.689600
225,10.306213,14.701468,0.019862,0.008669,1.000000,2,0.019169,0.000109,22.932089
226,10.210547,14.805875,0.018734,0.011167,1.000000,1,0.017929,0.000135,27.444942
227,10.000000,15.000000,0.014907,0.027778,1.000000,0,0.014687,0.000380,47.109161
228,10.000000,15.000000,0.015037,0.027778,1.000000,0,0.013999,0.000719,55.175415
213,55.544533,14.268676,0.020615,0.000000,1.000000,48,0.020841,0.000001,1.142307
214,55.554310,14.271386,0.022768,0.000000,1.000000,48,0.023030,0.000001,0.997448
215,55.994232,14.195596,0.024936,0.000000,1.000000,49,0.025379,0.000001,0.943220
216,55.518753,14.262963,0.019126,0.000000,1.000000,48,0.019384,0.000001,1.258331
218,44.596939,14.272540,0.021540,0.000000,1.000000,37,0.021830,0.000001,1.361955
219,44.557350,14.264577,0.022661,0.000000,1.000000,37,0.023391,0.000001,1.374299
220,44.581532,14.269193,0.023415,0.000000,1.000000,37,0.024022,0.000001,1.241114
221,14.755849,14.295191,0.019966,0.000006,1.000000,7,0.019865,0.000011,8.333095
222,14.755894,14.294914,0.019644,0.000006,1.000000,7,0.019101,0.000012,9.071517
223,14.756227,14.295253,0.019973,0.000006,1.000000,7,0.019752,0.000012,8.471644
224,13.766683,14.606131,0.017868,0.000008,1.000000,7,0.017851,0.000012,10.568189
225,10.725509,14.506410,0.019350,0.002256,1.000000,3,0.018772,0.000060,19.164316
226,10.582853,14.603057,0.018160,0.003209,1.000000,2,0.017467,0.000070,22.956520
227,10.212070,14.805374,0.014774,0.010976,1.000000,1,0.014814,0.000114,35.320492
228,10.210153,14.805950,0.014418,0.011214,1.000000,1,0.013599,0.000165,44.271484
213,56.539761,14.268312,0.020621,0.000000,1.000000,49,0.020836,0.000001,1.127049
214,56.551315,14.271476,0.022776,0.000000,1.000000,49,0.022994,0.000001,0.987924
216,56.514904,14.262836,0.019133,0.000000,1.000000,49,0.019401,0.000001,1.237914
218,45.592281,14.272202,0.021552,0.000000,1.000000,38,0.021821,0.000001,1.340553
219,45.551697,14.264197,0.022693,0.000000,1.000000,38,0.023327,0.000001,1.365092
220,45.575344,14.268539,0.023441,0.000000,1.000000,38,0.023974,0.000001,1.228850
221,15.724194,14.285596,0.019931,0.000004,1.000000,8,0.019756,0.000009,7.663708
222,15.723877,14.285297,0.019460,0.000004,1.000000,8,0.018856,0.000010,8.458683
223,15.724559,14.285749,0.019898,0.000004,1.000000,8,0.019532,0.000010,7.904745
224,14.730356,14.593835,0.017862,0.000005,1.000000,8,0.017753,0.000010,9.671728
225,11.365071,14.368377,0.018866,0.000367,1.000000,4,0.018892,0.000038,15.660833
226,11.168834,14.446694,0.017594,0.000587,1.000000,3,0.017404,0.000042,19.078260
227,10.587711,14.602757,0.014803,0.003119,1.000000,2,0.014679,0.000059,29.069664
228,10.581248,14.603038,0.013836,0.003251,1.000000,2,0.013791,0.000073,34.643715
218,46.587837,14.271921,0.021563,0.000000,1.000000,39,0.021802,0.000001,1.326864
219,46.546192,14.263780,0.022720,0.000000,1.000000,39,0.023253,0.000001,1.358232
220,46.569912,14.268074,0.023463,0.000000,1.000000,39,0.023926,0.000001,1.220765
221,16.697586,14.278156,0.019880,0.000003,1.000000,9,0.019625,0.000008,7.195358
222,16.696833,14.277793,0.019282,0.000003,1.000000,9,0.018656,0.000008,7.994762
223,16.697588,14.278172,0.019791,0.000003,1.000000,9,0.019451,0.000008,7.385215
224,15.700831,14.584699,0.017825,0.000003,1.000000,9,0.017680,0.000008,8.992927
225,12.197767,14.302379,0.018889,0.000054,1.000000,5,0.018500,0.000027,14.219895
226,11.962633,14.364678,0.017430,0.000081,1.000000,4,0.017271,0.000029,16.670315
227,11.178452,14.447721,0.014701,0.000557,1.000000,3,0.014627,0.000038,24.916073
